action	modality	subject	session	source_path	dest_path
DELETE	T1w	sub-99352	ses-1	/cbica/projects/grmpy/data/bids/sub-99352/ses-1/anat/sub-99352_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-84688	ses-1	/cbica/projects/grmpy/data/bids/sub-84688/ses-1/anat/sub-84688_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-116210	ses-1	/cbica/projects/grmpy/data/bids/sub-116210/ses-1/anat/sub-116210_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-116210	ses-1	/cbica/projects/grmpy/data/bids/sub-116210/ses-1/anat/sub-116210_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-116210	ses-1	/cbica/projects/grmpy/data/bids/sub-116210/ses-1/anat/sub-116210_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-116210	ses-1	/cbica/projects/grmpy/data/bids/sub-116210/ses-1/anat/sub-116210_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-114723	ses-1	/cbica/projects/grmpy/data/bids/sub-114723/ses-1/anat/sub-114723_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-114723	ses-1	/cbica/projects/grmpy/data/bids/sub-114723/ses-1/anat/sub-114723_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-114723	ses-1	/cbica/projects/grmpy/data/bids/sub-114723/ses-1/anat/sub-114723_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-114723	ses-1	/cbica/projects/grmpy/data/bids/sub-114723/ses-1/anat/sub-114723_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-133220	ses-1	/cbica/projects/grmpy/data/bids/sub-133220/ses-1/anat/sub-133220_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-91919	ses-1	/cbica/projects/grmpy/data/bids/sub-91919/ses-1/anat/sub-91919_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-112126	ses-1	/cbica/projects/grmpy/data/bids/sub-112126/ses-1/anat/sub-112126_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-112126	ses-1	/cbica/projects/grmpy/data/bids/sub-112126/ses-1/anat/sub-112126_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-112126	ses-1	/cbica/projects/grmpy/data/bids/sub-112126/ses-1/anat/sub-112126_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-112126	ses-1	/cbica/projects/grmpy/data/bids/sub-112126/ses-1/anat/sub-112126_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-122522	ses-1	/cbica/projects/grmpy/data/bids/sub-122522/ses-1/anat/sub-122522_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-122522	ses-1	/cbica/projects/grmpy/data/bids/sub-122522/ses-1/anat/sub-122522_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-122522	ses-1	/cbica/projects/grmpy/data/bids/sub-122522/ses-1/anat/sub-122522_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-122522	ses-1	/cbica/projects/grmpy/data/bids/sub-122522/ses-1/anat/sub-122522_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-89279	ses-1	/cbica/projects/grmpy/data/bids/sub-89279/ses-1/anat/sub-89279_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-121476	ses-1	/cbica/projects/grmpy/data/bids/sub-121476/ses-1/anat/sub-121476_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-121476	ses-1	/cbica/projects/grmpy/data/bids/sub-121476/ses-1/anat/sub-121476_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-121476	ses-1	/cbica/projects/grmpy/data/bids/sub-121476/ses-1/anat/sub-121476_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-121476	ses-1	/cbica/projects/grmpy/data/bids/sub-121476/ses-1/anat/sub-121476_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_rec-defaced_T2w.json	
DELETE	T2w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_rec-defaced_T1w.json	
DELETE	T1w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T1w	sub-92182	ses-1	/cbica/projects/grmpy/data/bids/sub-92182/ses-1/anat/sub-92182_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-92182	ses-1	/cbica/projects/grmpy/data/bids/sub-92182/ses-1/anat/sub-92182_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-92182	ses-1	/cbica/projects/grmpy/data/bids/sub-92182/ses-1/anat/sub-92182_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-92182	ses-1	/cbica/projects/grmpy/data/bids/sub-92182/ses-1/anat/sub-92182_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_rec-defaced_T1w.nii.gz	
DELETE	T2w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_run-02_rec-defaced_T2w.nii.gz	
DELETE	T1w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_run-01_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_run-01_rec-defaced_T2w.json	
DELETE	T2w	sub-95015	ses-1	/cbica/projects/grmpy/data/bids/sub-95015/ses-1/anat/sub-95015_ses-1_run-02_rec-defaced_T2w.json	
DELETE	T1w	sub-95460	ses-1	/cbica/projects/grmpy/data/bids/sub-95460/ses-1/anat/sub-95460_ses-1_rec-defaced_T1w.json	
DELETE	T2w	sub-95460	ses-1	/cbica/projects/grmpy/data/bids/sub-95460/ses-1/anat/sub-95460_ses-1_rec-defaced_T2w.nii.gz	
DELETE	T2w	sub-95460	ses-1	/cbica/projects/grmpy/data/bids/sub-95460/ses-1/anat/sub-95460_ses-1_rec-defaced_T2w.json	
DELETE	T1w	sub-95460	ses-1	/cbica/projects/grmpy/data/bids/sub-95460/ses-1/anat/sub-95460_ses-1_rec-defaced_T1w.nii.gz	
COPY	T1w	sub-88773	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88773_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-88773/ses-1/anat/sub-88773_ses-1_T1w.nii.gz
COPY	T1w	sub-88773	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88773_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-88773/ses-1/anat/sub-88773_ses-1_T1w.json
COPY	T2w	sub-84761	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84761_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-84761/ses-1/anat/sub-84761_ses-1_T2w.nii.gz
COPY	T2w	sub-84761	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84761_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-84761/ses-1/anat/sub-84761_ses-1_T2w.json
COPY	T2w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-125554_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_T2w.nii.gz
COPY	T2w	sub-125554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-125554_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-125554/ses-1/anat/sub-125554_ses-1_T2w.json
COPY	T1w	sub-107055	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-107055_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-107055/ses-1/anat/sub-107055_ses-1_T1w.nii.gz
COPY	T1w	sub-107055	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-107055_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-107055/ses-1/anat/sub-107055_ses-1_T1w.json
COPY	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_run-02_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-02_T1w.nii.gz
COPY	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_run-02_T1w.json	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-02_T1w.json
COPY	T2w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_T2w.nii.gz
COPY	T2w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_T2w.json
COPY	T1w	sub-87601	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87601_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87601/ses-1/anat/sub-87601_ses-1_T1w.nii.gz
COPY	T1w	sub-87601	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87601_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87601/ses-1/anat/sub-87601_ses-1_T1w.json
COPY	T2w	sub-20963	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20963_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20963/ses-1/anat/sub-20963_ses-1_T2w.nii.gz
COPY	T2w	sub-20963	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20963_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20963/ses-1/anat/sub-20963_ses-1_T2w.json
COPY	T1w	sub-105168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105168_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-105168/ses-1/anat/sub-105168_ses-1_T1w.nii.gz
COPY	T1w	sub-105168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105168_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-105168/ses-1/anat/sub-105168_ses-1_T1w.json
COPY	T2w	sub-132179	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-132179_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-132179/ses-1/anat/sub-132179_ses-1_T2w.nii.gz
COPY	T2w	sub-132179	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-132179_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-132179/ses-1/anat/sub-132179_ses-1_T2w.json
COPY	T2w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130121_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_T2w.nii.gz
COPY	T2w	sub-130121	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130121_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-130121/ses-1/anat/sub-130121_ses-1_T2w.json
COPY	T2w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90021_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_T2w.nii.gz
COPY	T2w	sub-90021	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90021_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-90021/ses-1/anat/sub-90021_ses-1_T2w.json
COPY	T2w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109521_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_T2w.nii.gz
COPY	T2w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109521_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_T2w.json
COPY	T2w	sub-83372	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-83372_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-83372/ses-1/anat/sub-83372_ses-1_T2w.nii.gz
COPY	T2w	sub-83372	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-83372_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-83372/ses-1/anat/sub-83372_ses-1_T2w.json
COPY	T2w	sub-121670	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121670_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121670/ses-1/anat/sub-121670_ses-1_T2w.nii.gz
COPY	T2w	sub-121670	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121670_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-121670/ses-1/anat/sub-121670_ses-1_T2w.json
COPY	T2w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129926_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_T2w.nii.gz
COPY	T2w	sub-129926	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129926_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-129926/ses-1/anat/sub-129926_ses-1_T2w.json
COPY	T1w	sub-121407	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121407_ses-1_run-01_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121407/ses-1/anat/sub-121407_ses-1_run-01_T1w.nii.gz
COPY	T1w	sub-121407	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121407_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-121407/ses-1/anat/sub-121407_ses-1_run-01_T1w.json
COPY	T2w	sub-93406	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93406_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93406/ses-1/anat/sub-93406_ses-1_T2w.nii.gz
COPY	T2w	sub-93406	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93406_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93406/ses-1/anat/sub-93406_ses-1_T2w.json
COPY	T2w	sub-130896	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130896_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-130896/ses-1/anat/sub-130896_ses-1_T2w.nii.gz
